train validation
1.7857707540194194 1.7401121854782104
1.786224325497945 1.9451632102330525
1.6924441456794739 1.6374431451161702
1.6300100286801655 1.6597280104955037
1.6257861852645874 1.5744749307632446
1.5989331603050232 1.6723934809366863
1.5923934777577717 1.623599648475647
1.5755535165468852 1.5321563482284546
1.522003412246704 2.1112605333328247
1.5893056790033977 1.5068773825963337
1.5487511952718098 1.6099353233973186
1.521335522333781 1.610081632932027
1.501092831293742 1.6801478068033855
1.4679750204086304 1.5710633198420207
1.4392429788907368 1.5685105323791504
1.4450075129667919 1.6747967004776
1.4063121676445007 1.6554752985636394
1.385720133781433 1.7215375900268555
1.4138758182525635 1.9233983357747395
1.419216513633728 1.623694936434428
1.355454554160436 1.6369756857554119
1.3595431049664815 1.506189505259196
1.3716286023457844 1.739453395207723
1.3830989400545757 1.733458439509074
1.3324424227078755 1.763189474741618
1.3365319073200226 1.6728756825129192
1.3117986122767131 1.7847070296605427
1.3155468304951985 1.6964046557744343
1.2966861327489216 1.5851114590962727
1.2844151655832927 1.813251256942749
1.2794256409009297 1.876610239346822
1.3003574411074321 1.8174967368443806
1.3144450982411702 1.7326898574829102
1.2686390280723572 1.6352779865264893
1.2580497066179912 1.8726638555526733
1.2817379037539165 1.9517888228098552
1.2753088076909382 1.7898974418640137
1.2414278785387676 1.853875716527303
1.2339285413424175 1.871157209078471
1.2454997301101685 1.7690029939015706
1.2455526391665142 2.140235940615336
1.2219624022642772 1.8166441520055134
1.206662118434906 1.799565354983012
1.2229739427566528 1.860348065694173
1.2056880096594493 1.7114994128545125
1.2052229344844818 1.9321730931599934
1.1857247054576874 1.783945918083191
1.1865427196025848 2.203717509905497
1.1845074892044067 1.9854342937469482
1.1995941897233326 1.866477092107137
1.197528749704361 2.079456011454264
1.185545176267624 1.7807687123616536
1.174161285161972 1.9924276272455852
1.1756603717803955 1.8837579091389973
1.163114885489146 1.9470945994059246
1.1585995455582936 1.7756883303324382
1.1562580267588298 1.8915615479151409
1.1648420294125874 2.0708463986714682
1.1456959545612335 1.785131851832072
1.1415219803651173 1.9247404336929321
1.1359712580839794 2.0169350306193032
1.1655774116516113 1.8653059005737305
1.1342873672644298 1.8974111080169678
1.142366240421931 1.9447462558746338
1.1297625799973805 1.8745886484781902
1.1231003602345784 1.9169457753499348
1.1197348336378734 1.8680561780929565
1.1157383819421132 2.3365989128748574
1.114572525024414 1.933435042699178
1.109726220369339 1.9146147569020588
1.1095117926597595 1.899048089981079
1.1027848025163014 2.032482385635376
1.1049978236357372 2.0063132445017495
1.10395614306132 1.9376637140909831
1.0632707973321278 2.1969707012176514
1.0219824016094208 1.7497097452481587
1.0100195109844208 1.7986085812250774
