train validation
1.9457694360843072 1.9450726509094238
1.9449050495257745 1.9464056491851807
1.9445959662015622 1.9434425830841064
1.9433318640177066 1.9438025951385498
1.942491272321114 1.941156029701233
1.941633782707728 1.9403293132781982
1.938688534956712 1.9382208585739136
1.94022652392204 1.940770149230957
1.9374048022123485 1.9337912797927856
1.934626123079887 1.9293158054351807
1.9368309745421777 1.9355762004852295
1.9340562705810254 1.9310894012451172
1.9230441473997557 1.9249500036239624
1.9200071268356764 1.9217032194137573
1.9032026861722653 1.893815279006958
1.8884460169535418 1.8762720823287964
1.8750645621464803 1.861029028892517
1.8564927199712167 1.854272484779358
1.8450331699389677 1.8380569219589233
1.8327150700184016 1.8258647918701172
1.8121620886600935 1.811005711555481
1.793492888028805 1.7890092134475708
1.7946199236007838 1.7760281562805176
1.7654982896951528 1.7684929370880127
1.7585489257023885 1.7403730154037476
1.7195847366864865 1.681794285774231
1.6961543124455671 1.6930874586105347
1.6708450810267375 1.6631269454956055
1.6452645934545076 1.5934029817581177
1.637006789445877 1.636300802230835
1.6125692839805896 1.6102118492126465
1.5775846655552204 1.6241397857666016
1.5704127160402446 1.5819090604782104
1.5716055482625961 1.5422701835632324
1.5621751317611108 1.5574052333831787
1.5429502450502837 1.5361353158950806
1.5299097047402308 1.5277373790740967
1.5141346007585526 1.5082824230194092
1.510856134387163 1.457401990890503
1.4749837139478097 1.4607635736465454
1.4889668317941518 1.6376246213912964
1.4623992018974745 1.467772126197815
1.4559480708379011 1.4605166912078857
1.4320708008912892 1.439526081085205
1.4040440424130514 1.3891035318374634
1.4052863957790227 1.3919328451156616
1.3744702293322637 1.4101048707962036
1.376372452538747 1.5357311964035034
1.3759004886333759 1.3060468435287476
1.3494111488644893 1.2843303680419922
1.365115266579848 1.323506474494934
1.342291066279778 1.4160854816436768
1.3294764722769077 1.3684828281402588
1.3067615255713463 1.3486151695251465
1.3047101319982455 1.3103750944137573
1.273197712806555 1.2322691679000854
1.3070315701457171 1.289549469947815
1.2703182055399969 1.295303463935852
1.2577753903774114 1.285452127456665
1.263691042478268 1.2386642694473267
1.2728837963480215 1.2205004692077637
1.24965854963431 1.3788880109786987
1.2421693968085141 1.2012438774108887
1.2194484116939397 1.280327558517456
1.2402672612896333 1.1899869441986084
1.2210143139729133 1.5206091403961182
1.2228109618792167 1.143771767616272
1.1918792352080345 1.2512365579605103
1.2141574724362447 1.17421293258667
1.1751491375840628 1.1964188814163208
1.1664508157051527 1.0921852588653564
1.1735923594007125 1.168055772781372
1.176250581557934 1.1846345663070679
1.1370711722053015 1.0454856157302856
1.1742955199801004 1.1000696420669556
1.1410719058834589 1.114125370979309
1.126093289599969 1.0838301181793213
1.1400198913537538 1.0951377153396606
1.1089186055155902 1.0938054323196411
1.1149111481813283 1.0613420009613037
1.065636006112282 1.0591843128204346
1.0730473083945422 1.0358166694641113
1.0333439856767654 1.0395259857177734
1.0501385159217393 1.066715121269226
1.047295787013494 1.0231671333312988
1.040650959771413 0.9956256151199341
1.0299709347578196 1.014729619026184
1.0208097340968938 1.0706807374954224
1.037734254048421 1.073463797569275
1.025332333949896 1.023632526397705
0.9913241164042399 0.9877341985702515
1.0471234728510563 1.0018126964569092
1.067702316893981 0.9784957766532898
1.0241158759364715 1.002506971359253
1.0295211283060222 0.9727357625961304
1.0077171595050738 1.0076892375946045
1.0263926673393984 1.0693351030349731
0.9873689986192263 0.9607998132705688
1.0015672771976545 0.9453192949295044
1.0008279314407935 1.004272222518921
0.9748348301419845 0.9647817015647888
0.9897369324014738 0.9675139784812927
1.0080384898644228 0.9582981467247009
0.9957862307245915 0.976489782333374
0.9662104197419606 0.9646225571632385
0.9870638188261253 0.97076815366745
0.9784500644757197 0.9689182639122009
0.9601152120874479 0.9787525534629822
0.9866656804314027 0.9534274339675903
0.9847105873318819 0.9450951218605042
0.9836951454098408 0.936564028263092
0.961046332350144 1.0269135236740112
0.9602956800506666 1.0082554817199707
0.9878100770024153 0.9294674396514893
0.9410184730704014 0.9249224066734314
0.9483490821260673 0.9057129621505737
0.9706527596482863 0.8958648443222046
0.9587027373222204 0.9136744737625122
0.9156635707387557 0.879612922668457
0.933260080906061 0.8877862691879272
0.9570986697307 0.9384104609489441
0.913751557469368 0.9141644239425659
0.9150226712226868 0.8845106363296509
0.9217869312717364 0.9015907049179077
0.9443130567669868 1.0220853090286255
0.9554759103518266 0.9652421474456787
0.9226605559770877 0.9030541181564331
0.9402271148103934 0.9122468829154968
0.921060813161043 0.8994933366775513
0.9062731950902022 0.89430171251297
0.9184818514264547 0.9382996559143066
0.9189304889967809 0.9344902038574219
0.929626499231045 0.9472259283065796
0.9091074847831175 0.8633863925933838
0.9440130892281349 0.8798021674156189
0.9083298860261073 0.8734779953956604
0.9218358179697623 0.9413432478904724
0.8918119895343597 0.8401814699172974
0.9102176897800885 0.8855153322219849
0.8870651544286654 0.9063551425933838
0.871211555141669 0.8945631384849548
0.867839036652675 0.9223657250404358
0.8971107659431604 1.0442641973495483
0.8971004296953862 0.893593430519104
0.9251053270239097 0.8647357225418091
0.8763309287337157 0.8704328536987305
0.8908830067286124 0.8298205733299255
0.8884619709390861 0.911547064781189
0.8902055386167306 0.8681578636169434
0.8742671540150275 0.8575534224510193
0.8704288756618133 0.9335879683494568
0.8515638290689542 0.8964775800704956
0.8805017697696502 0.8378598690032959
0.861488160605614 0.8179753422737122
0.8604246286245493 0.9824750423431396
0.8569300873921468 0.8345882892608643
0.9008388771460607 0.8906681537628174
0.8411709967140968 0.9182143211364746
0.8868809090210841 0.886268675327301
0.8737995825134791 0.8104902505874634
0.8175838197079989 0.7991068363189697
0.8562941694488893 0.8291794657707214
0.8376236500648352 0.7896425724029541
0.8483805312560155 0.852260947227478
0.83310424679747 0.8485074639320374
0.8616626746952534 0.8256091475486755
0.8409949452258073 0.8080189228057861
0.8315520544464772 0.824366569519043
0.85312754374284 0.7937361001968384
0.8384983035234305 0.8361136317253113
0.8148633046792104 0.8357185125350952
0.8283486721607355 0.8391772508621216
0.8437057581658547 0.837632417678833
0.8283753019685929 0.8397144675254822
0.8178897735017997 0.8743314146995544
0.8421356646487346 0.7754855751991272
0.8097019436267706 0.7909320592880249
0.8237812218184655 0.7879272699356079
0.8363780705974653 0.819889485836029
0.8162146356816475 0.7788318991661072
0.8182969013085732 0.8302978277206421
0.8134428176742333 0.8075491786003113
0.8246387644455984 0.7967047095298767
0.7933297452445214 0.8182708621025085
0.8025174883122628 0.8065626621246338
0.8124456781034286 0.8006585240364075
0.8176601755504425 0.8616084456443787
0.8342910652550367 0.7862982153892517
0.8269760499779995 0.8421574831008911
0.8100482173837148 0.8005639910697937
0.8170436253914466 0.868607223033905
0.8176881407315915 0.8248048424720764
0.8102761257726413 0.8776488304138184
0.7781544253230095 0.7773101925849915
0.8001952990889549 0.7705291509628296
0.8211105124881635 0.7595194578170776
0.8343727210393319 0.7767568230628967
0.8014812618494034 0.7978243231773376
0.7762230534393054 0.7875332236289978
0.8163335139934833 0.7710071206092834
0.8043643127267177 0.7635611891746521
0.8132295184410535 0.8039035201072693
0.80307034145181 0.7554000020027161
0.7937579690836943 0.8304357528686523
0.8153203482238146 0.7854869365692139
0.8007126954885629 0.7550016641616821
0.7961926397222739 0.7444384098052979
0.8008014250260133 0.7685339450836182
0.7785108421857541 0.7530893087387085
0.7857011768680352 0.7972263097763062
0.8023153394460678 0.8087628483772278
0.799139456393627 0.7579804062843323
0.7809367681351992 0.750626802444458
0.8000829411813846 0.7750341892242432
0.7825219533764399 0.7666927576065063
0.7941068906623584 0.7376585006713867
0.7875563450730764 0.866416335105896
0.7839791794809011 0.7703062891960144
0.7866195950370568 0.8178084492683411
0.7865633454460365 0.7574360966682434
0.7679893712584789 0.7773252725601196
0.7987888501240656 0.7299115657806396
0.7679989956892453 0.7365246415138245
0.796531396989639 0.8088013529777527
0.7765649104347596 0.7808316349983215
0.7917843621510726 0.8713833093643188
0.793240444877973 0.773591160774231
0.789548974770766 0.7693006992340088
0.7678201705790483 0.7577940821647644
0.7868660290080768 0.8121307492256165
0.7598483599722385 0.8126469850540161
0.7687472672416613 0.754673182964325
0.7777725458145142 0.7573968768119812
0.7599155048911388 0.7881162166595459
0.7780641532288148 0.7813542485237122
0.7737262120040563 0.7975812554359436
0.7746711278764101 0.7867844700813293
0.7609681828090777 0.7781037092208862
0.7681750368613464 0.732010543346405
0.7650725724032292 0.7750139236450195
0.7552886000619485 0.7698344588279724
0.7614100254498996 0.769357442855835
0.7530954084717311 0.7725934982299805
0.7408546985915074 0.7511052489280701
0.7569014490223848 0.7432879209518433
0.7566901912482885 0.7082460522651672
0.7336859141404812 0.7488993406295776
0.7633070768072054 0.7466506361961365
0.7626557576541717 0.7158257961273193
0.7470802292227745 0.755106508731842
0.7444037382419293 0.721222996711731
0.7316535393205973 0.7352027893066406
0.7360636835487989 0.7546075582504272
0.7555892923130438 0.7314938306808472
0.7355639888690069 0.7603970170021057
0.7635187016656766 0.7543463110923767
0.7422532740120704 0.7943478226661682
0.7652620564286525 0.754960298538208
0.7396236609380978 0.7720280885696411
0.72818922996521 0.7705232501029968
0.7515882153350574 0.729257345199585
0.7458786829732932 0.7358283400535583
0.7217379665145507 0.747921347618103
0.7370089149245849 0.722201943397522
0.7537800732713479 0.764665961265564
0.7651811216313106 0.7382720112800598
0.7670787647366524 0.6984670162200928
0.7256855838573896 0.73386549949646
0.7314023644878314 0.7073583602905273
0.7389200808337102 0.7416759729385376
0.7301008463479005 0.743202269077301
0.7208580456387538 0.7393903732299805
0.7337508734602195 0.768071174621582
0.7605133672746328 0.7187725305557251
0.7530935289194951 0.7627736330032349
0.7274940512501277 0.7618516087532043
0.7579513541780986 0.7067615985870361
0.739795023145584 0.7342013120651245
0.7576678813650057 0.7565761208534241
0.7458048749428529 0.7323801517486572
0.7354225943294855 0.7709490656852722
0.7347535508183333 0.7377567887306213
0.758891129722962 0.7448993921279907
0.7291591611619179 0.7627835869789124
0.7380726830317423 0.7201970219612122
0.7298207549521556 0.6867873072624207
0.7384442697064235 0.7308059930801392
0.733999541745736 0.7156761288642883
0.737857098189684 0.7031827569007874
0.7470277410287124 0.7087857723236084
0.7382345563517168 0.7065641283988953
0.7557550236009635 0.7088053226470947
0.7253745556450807 0.7016965746879578
0.738525851128193 0.7156962156295776
0.7079176656328715 0.7047858834266663
0.7286062999986685 0.7515106201171875
0.7387109072162554 0.7621247172355652
0.7371848139625329 0.7763590216636658
0.7307036166580824 0.7084593176841736
0.7526136301457882 0.7181888222694397
0.7244509166249862 0.7365267276763916
0.7098051180633215 0.7024694085121155
0.7199719061072056 0.7442305684089661
0.7177800177954711 0.7082172632217407
0.7307145595550537 0.7044868469238281
0.7460044075090152 0.7435092329978943
0.7326980559871747 0.652501106262207
0.7413224566441315 0.7439051866531372
0.726222851815132 0.7195882201194763
0.7216599583625793 0.7169552445411682
0.7210841216146946 0.7507858276367188
0.7196823693811893 0.7187849283218384
0.7116526348086504 0.7132571935653687
0.7260960758878634 0.7372021079063416
0.7209465704285182 0.7171000242233276
0.7481892080261157 0.7431821227073669
0.7115817061410501 0.747010350227356
0.7111333379378686 0.6969048976898193
0.7246664063288615 0.7374934554100037
0.7048167402927692 0.7361906170845032
