train validation
1.946591052871484 1.9450074434280396
1.9459177175393472 1.944351315498352
1.9451284213707998 1.9448983669281006
1.9452576568493476 1.9421632289886475
1.943591955762643 1.943946123123169
1.9431525205190365 1.9407141208648682
1.9420014780301313 1.9415591955184937
1.9392772339857542 1.9407126903533936
1.9393232808663294 1.9376927614212036
1.936745789188605 1.9393203258514404
1.9343860447406769 1.931363582611084
1.9291535237660775 1.9276635646820068
1.9260957275445645 1.91615629196167
1.9153392830720315 1.9111511707305908
1.908966342990215 1.8853603601455688
1.898770775932532 1.8713949918746948
1.8769768178462982 1.8960264921188354
1.8762298031495168 1.8745335340499878
1.8715067184888399 1.8492920398712158
1.8612820368546705 1.856550931930542
1.8596952454401896 1.8537778854370117
1.8525577439711645 1.8742976188659668
1.8499007580372004 1.8402962684631348
1.8362225271188295 1.8172531127929688
1.8169287248299673 1.8033207654953003
1.806904021363992 1.7801908254623413
1.781818402501253 1.7596237659454346
1.7790958319719021 1.7706266641616821
1.7613839575877557 1.7372504472732544
1.753907173871994 1.7445412874221802
1.7627846678862205 1.745382308959961
1.7395685613155365 1.718487024307251
1.7217641919851303 1.6920745372772217
1.7249687829842935 1.697096586227417
1.6914420769764826 1.6893168687820435
1.6844666325128996 1.6880674362182617
1.6843797587431395 1.6768815517425537
1.6390949728397222 1.654455542564392
1.6411342036265593 1.6110270023345947
1.6133675586718779 1.6222530603408813
1.617476299405098 1.598770022392273
1.6018324139026494 1.57200288772583
1.5861478688625188 1.5525487661361694
1.5586388512299612 1.5852400064468384
1.5669079090540226 1.5687098503112793
1.5406189217017248 1.616320252418518
1.5237540304660797 1.503672480583191
1.5282294085392585 1.5633608102798462
1.5168115083987896 1.5008512735366821
1.5014720066235616 1.5094306468963623
1.5047921756139169 1.5116604566574097
1.4850084391924052 1.4375030994415283
1.494473276230005 1.4626295566558838
1.4908417841562858 1.4613977670669556
1.4686304067189877 1.4371466636657715
1.4296721861912653 1.4211992025375366
1.4635137686362634 1.467849850654602
1.4172701428716 1.6743236780166626
1.4127218986933048 1.4445812702178955
1.4190568522765086 1.4290482997894287
1.3935445833664675 1.3435382843017578
1.399545679298731 1.4162695407867432
1.3850809530569956 1.3603997230529785
1.3883734964407408 1.385256052017212
1.3434636501165538 1.359721064567566
1.348960287295855 1.3943102359771729
1.360184683249547 1.386786699295044
1.3389789427702243 1.3998632431030273
1.311413824558258 1.359769582748413
1.3130843880084844 1.2896968126296997
1.317627945771584 1.2781031131744385
1.2987484868902426 1.2889384031295776
1.298529745867619 1.32878577709198
1.2956541891281421 1.2563284635543823
1.2623283771368174 1.2510286569595337
1.26427599386527 1.2214717864990234
1.244870663835452 1.2840759754180908
1.2360248508361669 1.3543699979782104
1.219943775007358 1.1516284942626953
1.2255780261296492 1.1899991035461426
1.1957969482128437 1.1930042505264282
1.2144834880645459 1.1449005603790283
1.1596225964335294 1.1753116846084595
1.1752566007467418 1.1422384977340698
1.1772947947566326 1.1194372177124023
1.153120796267803 1.1321765184402466
1.1484338005001729 1.1532453298568726
1.144670459513481 1.1282986402511597
1.1526314599009662 1.1686822175979614
1.1347588701890066 1.0982134342193604
1.118215679549254 1.1702839136123657
1.154277622126616 1.138221025466919
1.1068215410296733 1.0967892408370972
1.1266211426028838 1.114600419998169
